datetime,open,high,low,close,volume
2025-10-06 13:00:00+00:00,124560.9,125079.9,124400.0,125034.0,875.316122
2025-10-06 14:00:00+00:00,125034.0,125341.6,124334.4,124526.2,920.589771
2025-10-06 15:00:00+00:00,124526.2,125419.0,124507.1,124996.4,520.338918
2025-10-06 16:00:00+00:00,124996.4,125521.8,124800.7,125459.2,407.804671
2025-10-06 17:00:00+00:00,125459.2,125830.0,125128.3,125290.3,633.411676
2025-10-06 18:00:00+00:00,125290.3,126195.5,125046.4,126012.4,584.338837
2025-10-06 19:00:00+00:00,126012.4,126125.7,125236.2,125404.4,1026.198935
2025-10-06 20:00:00+00:00,125404.4,125539.6,125023.7,125196.2,330.763349
2025-10-06 21:00:00+00:00,125196.2,125274.2,124503.7,125107.7,374.147498
2025-10-06 22:00:00+00:00,125107.7,125278.7,124772.9,125045.9,234.352625
2025-10-06 23:00:00+00:00,125045.9,125100.0,124630.4,124662.3,211.08392
2025-10-07 00:00:00+00:00,124662.3,124900.0,124601.5,124888.9,352.252508
2025-10-07 01:00:00+00:00,124888.9,125066.2,124432.9,124704.7,384.65182
2025-10-07 02:00:00+00:00,124704.7,124704.8,124139.6,124265.2,362.517001
2025-10-07 03:00:00+00:00,124265.2,124561.9,124094.3,124320.6,251.644127
2025-10-07 04:00:00+00:00,124320.6,124656.0,124110.0,124495.1,276.653588
2025-10-07 05:00:00+00:00,124495.1,124628.9,124232.3,124400.0,271.964287
2025-10-07 06:00:00+00:00,124400.0,124456.4,123784.4,123888.4,389.896937
2025-10-07 07:00:00+00:00,123888.4,124038.5,123558.7,123654.6,373.928187
2025-10-07 08:00:00+00:00,123654.6,123989.8,123314.2,123863.9,484.385733
2025-10-07 09:00:00+00:00,123863.9,124273.0,123861.4,124104.1,482.650309
2025-10-07 10:00:00+00:00,124104.1,124417.8,124017.8,124285.6,273.380337
2025-10-07 11:00:00+00:00,124285.6,124513.9,124180.0,124455.3,204.186272
2025-10-07 12:00:00+00:00,124455.3,125100.0,124339.9,124902.2,418.500668
2025-10-07 13:00:00+00:00,124902.2,125041.5,123372.6,123889.1,816.033425
2025-10-07 14:00:00+00:00,123889.1,123997.5,122552.1,122735.4,964.116855
2025-10-07 15:00:00+00:00,122735.4,122877.3,121181.3,121855.4,1529.084366
2025-10-07 16:00:00+00:00,121855.4,122135.9,120822.5,121729.0,1051.890767
2025-10-07 17:00:00+00:00,121729.0,121870.2,121116.6,121148.9,589.949138
2025-10-07 18:00:00+00:00,121148.9,121315.6,120605.5,120892.1,697.624314
2025-10-07 19:00:00+00:00,120892.1,122036.7,120860.2,121651.6,621.307287
2025-10-07 20:00:00+00:00,121651.6,122210.1,121651.6,121959.7,276.694161
2025-10-07 21:00:00+00:00,121959.7,122300.0,121789.3,122018.2,237.01488
2025-10-07 22:00:00+00:00,122018.2,122182.4,121800.0,122017.8,204.575091
2025-10-07 23:00:00+00:00,122017.8,122028.6,121270.0,121344.8,288.460586
2025-10-08 00:00:00+00:00,121344.8,122095.9,121270.0,121921.1,478.839768
2025-10-08 01:00:00+00:00,121921.1,122057.9,121600.6,121956.1,372.920741
2025-10-08 02:00:00+00:00,121956.1,122229.8,121824.8,122039.2,304.787469
2025-10-08 03:00:00+00:00,122039.2,122039.2,121222.4,121372.8,328.697532
2025-10-08 04:00:00+00:00,121372.8,121909.0,121071.8,121899.1,360.072704
2025-10-08 05:00:00+00:00,121899.1,121902.8,121177.0,121379.5,397.323257
2025-10-08 06:00:00+00:00,121379.5,121849.4,121059.5,121790.2,292.722142
2025-10-08 07:00:00+00:00,121790.2,121879.7,121327.2,121606.5,410.998369
2025-10-08 08:00:00+00:00,121606.5,122862.8,121527.2,122388.9,653.005587
2025-10-08 09:00:00+00:00,122388.9,122652.6,122376.3,122528.0,386.098492
2025-10-08 10:00:00+00:00,122528.0,123117.5,122494.0,122944.3,656.72632
2025-10-08 11:00:00+00:00,122944.3,123203.4,122751.0,122885.3,383.089021
2025-10-08 12:00:00+00:00,122885.3,123066.8,122528.2,122628.9,304.874163
2025-10-08 13:00:00+00:00,122628.9,122771.8,121671.8,122607.0,672.70672
2025-10-08 14:00:00+00:00,122607.0,123363.2,122104.9,122328.3,865.051123
2025-10-08 15:00:00+00:00,122328.3,122620.4,121951.6,122191.0,410.592363
2025-10-08 16:00:00+00:00,122191.0,123131.9,122111.5,123046.0,354.038193
2025-10-08 17:00:00+00:00,123046.0,124167.1,122956.4,124045.4,652.703279
2025-10-08 18:00:00+00:00,124045.4,124200.0,123409.3,123442.3,485.931384
2025-10-08 19:00:00+00:00,123442.3,123762.2,123160.4,123449.7,477.780862
2025-10-08 20:00:00+00:00,123449.7,123717.1,122808.5,122845.6,290.077128
2025-10-08 21:00:00+00:00,122845.6,123315.8,122795.3,123271.7,187.645966
2025-10-08 22:00:00+00:00,123271.7,123408.9,123193.6,123193.6,85.664378
2025-10-08 23:00:00+00:00,123193.6,123525.0,123056.7,123303.2,132.250735
2025-10-09 00:00:00+00:00,123303.2,123347.8,122832.4,122832.4,206.449022
2025-10-09 01:00:00+00:00,122832.4,122858.7,122332.0,122541.6,386.229914
2025-10-09 02:00:00+00:00,122541.6,122541.6,121460.0,121607.5,486.904701
2025-10-09 03:00:00+00:00,121607.5,122121.6,121594.2,122039.8,353.355264
2025-10-09 04:00:00+00:00,122039.8,122263.5,121893.9,122141.4,229.795246
2025-10-09 05:00:00+00:00,122141.4,122200.0,121823.6,122112.5,208.406141
2025-10-09 06:00:00+00:00,122112.5,122188.5,121881.6,121956.3,188.61934
2025-10-09 07:00:00+00:00,121956.3,122064.0,121715.3,121895.1,275.112338
2025-10-09 08:00:00+00:00,121895.1,121957.7,121139.0,121250.3,590.158703
2025-10-09 09:00:00+00:00,121250.3,121839.7,121250.3,121804.9,336.806102
2025-10-09 10:00:00+00:00,121804.9,122328.7,121638.4,122161.7,298.43093
2025-10-09 11:00:00+00:00,122161.7,122824.5,122160.4,122725.9,294.41444
2025-10-09 12:00:00+00:00,122725.9,123762.3,122695.8,123551.2,632.486738
2025-10-09 13:00:00+00:00,123551.2,123648.7,122282.2,122409.7,808.216931
2025-10-09 14:00:00+00:00,122409.7,122609.3,120760.6,121315.4,1247.367146
2025-10-09 15:00:00+00:00,121315.4,121739.9,120683.8,121148.2,587.450976
2025-10-09 16:00:00+00:00,121148.2,121488.6,119700.5,119821.1,920.091061
2025-10-09 17:00:00+00:00,119821.1,121036.8,119641.7,120976.7,784.58453
2025-10-09 18:00:00+00:00,120976.7,121100.0,120371.6,120654.5,395.122388
2025-10-09 19:00:00+00:00,120654.5,121109.3,120654.5,120958.9,214.567243
2025-10-09 20:00:00+00:00,120958.9,121199.9,120846.6,121108.5,182.058847
2025-10-09 21:00:00+00:00,121108.5,121515.2,121064.7,121477.0,150.005554
2025-10-09 22:00:00+00:00,121477.0,121778.9,121407.2,121697.5,123.072149
2025-10-09 23:00:00+00:00,121697.5,121737.2,121357.3,121653.6,190.673501
2025-10-10 00:00:00+00:00,121653.6,121863.1,121600.0,121752.2,171.301503
2025-10-10 01:00:00+00:00,121752.2,121887.3,121496.4,121645.8,226.435465
2025-10-10 02:00:00+00:00,121645.8,121668.7,120920.7,121068.5,435.221053
2025-10-10 03:00:00+00:00,121068.5,121582.9,120919.4,121040.0,380.980487
2025-10-10 04:00:00+00:00,121040.0,121407.3,121036.8,121249.7,295.827334
2025-10-10 05:00:00+00:00,121249.7,121615.9,121000.0,121597.9,287.721669
2025-10-10 06:00:00+00:00,121597.9,121775.0,121265.2,121383.2,320.895667
2025-10-10 07:00:00+00:00,121383.2,121389.6,120875.0,120948.6,368.117135
2025-10-10 08:00:00+00:00,120948.6,121657.5,120924.7,121623.1,259.939191
2025-10-10 09:00:00+00:00,121623.1,121782.6,121272.9,121311.0,237.361593
2025-10-10 10:00:00+00:00,121311.0,121540.6,121225.1,121494.6,190.654954
2025-10-10 11:00:00+00:00,121494.6,121655.0,121397.0,121552.3,202.7581
2025-10-10 12:00:00+00:00,121552.3,121687.6,121423.6,121597.8,184.73446
2025-10-10 13:00:00+00:00,121597.8,122537.6,121370.4,121666.2,788.596481
2025-10-10 14:00:00+00:00,121666.2,122067.8,120467.2,120482.0,869.770845
2025-10-10 15:00:00+00:00,120482.0,120625.0,118451.4,119015.9,2577.674692
2025-10-10 16:00:00+00:00,119015.9,119449.5,118201.1,118201.1,1024.276203
2025-10-10 17:00:00+00:00,118201.1,118426.3,117570.4,117627.3,1451.379308
2025-10-10 18:00:00+00:00,117627.3,117857.1,117220.0,117220.0,1094.803045
2025-10-10 19:00:00+00:00,117220.0,117336.4,115934.7,116654.4,1391.984629
2025-10-10 20:00:00+00:00,116654.4,117235.7,112809.2,114283.8,2950.83055
2025-10-10 21:00:00+00:00,114283.8,115125.0,102329.5,113233.2,7196.33023
2025-10-10 22:00:00+00:00,113233.2,113991.9,111076.0,113523.3,3148.630393
2025-10-10 23:00:00+00:00,113523.3,114794.8,112645.8,112738.6,2109.664005
2025-10-11 00:00:00+00:00,112738.6,113169.3,111562.3,112505.8,1502.038371
2025-10-11 01:00:00+00:00,112505.8,112521.1,110922.4,111016.8,1764.273798
2025-10-11 02:00:00+00:00,111016.8,113265.6,110964.4,113192.1,3202.366441
2025-10-11 03:00:00+00:00,113192.1,113309.9,111358.9,112046.1,2370.452702
2025-10-11 04:00:00+00:00,112046.1,112943.6,111600.8,112923.1,666.107799
2025-10-11 05:00:00+00:00,112923.1,112923.1,111964.7,112343.3,617.942331
2025-10-11 06:00:00+00:00,112343.3,112748.0,111968.4,112022.3,453.456899
2025-10-11 07:00:00+00:00,112022.3,112083.8,110093.9,110406.1,1089.475123
2025-10-11 08:00:00+00:00,110406.1,111537.7,110154.4,111324.7,581.001779
2025-10-11 09:00:00+00:00,111324.7,111891.6,111264.4,111633.1,521.40955
2025-10-11 10:00:00+00:00,111633.1,112260.1,111614.7,112123.0,313.303274
2025-10-11 11:00:00+00:00,112123.0,112367.4,111694.7,112285.9,244.404444
2025-10-11 12:00:00+00:00,112285.9,112489.7,112038.5,112363.8,529.683383
2025-10-11 13:00:00+00:00,112363.8,112510.6,111862.5,112267.6,284.398302
2025-10-11 14:00:00+00:00,112267.6,112347.4,111836.2,111928.5,493.551942
2025-10-11 15:00:00+00:00,111928.5,112346.7,111778.0,111778.1,561.829367
2025-10-11 16:00:00+00:00,111778.1,112080.8,111424.0,111841.6,390.760133
2025-10-11 17:00:00+00:00,111841.6,112185.9,111702.9,111993.6,255.389952
2025-10-11 18:00:00+00:00,111993.6,112030.8,111832.6,111951.4,147.653192
2025-10-11 19:00:00+00:00,111951.4,112019.5,110850.9,111179.3,685.33501
2025-10-11 20:00:00+00:00,111179.3,111362.0,109670.8,110248.7,880.067768
2025-10-11 21:00:00+00:00,110248.7,110995.2,109553.0,110890.2,496.964769
2025-10-11 22:00:00+00:00,110890.2,111286.6,110628.0,111030.1,345.697708
2025-10-11 23:00:00+00:00,111030.1,111112.1,110626.1,110630.7,319.153181
2025-10-12 00:00:00+00:00,110630.7,110659.5,109557.0,109645.2,797.960062
2025-10-12 01:00:00+00:00,109645.2,110311.4,109623.5,109961.7,755.94041
2025-10-12 02:00:00+00:00,109961.7,110700.8,109552.1,110107.1,742.350667
