datetime,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,bb_upper,bb_mid,bb_lower,bb_width,senal
2025-10-02 10:00:00+00:00,118860.4,118931.4,118562.1,118606.6,274.251705,65.54301805221182,778.6180985638202,872.17757479683,-93.55947623300972,119387.97226356214,118128.73999999999,116869.50773643784,2.131965961140622,0
2025-10-02 11:00:00+00:00,118606.6,118886.4,118526.1,118753.9,219.289302,67.02206139981783,747.4979644744017,847.2416527323444,-99.74368825794272,119438.36897320246,118195.62,116952.87102679753,2.1028680643199293,0
2025-10-02 12:00:00+00:00,118753.9,119406.1,118730.2,119400.4,395.51229,72.58434107033406,766.1702472878242,831.0273716434405,-64.85712435561629,119596.8757302308,118289.415,116981.9542697692,2.210613232351854,-1
2025-10-02 13:00:00+00:00,119400.4,119775.0,118925.2,119619.8,903.792001,74.17619193894794,789.5702381269657,822.7359449401456,-33.165706813179895,119664.5951662727,118431.995,117199.39483372729,2.0815323870423814,0
2025-10-02 14:00:00+00:00,119619.8,119801.0,118648.7,118810.2,826.345965,60.269603963947965,734.3221370678511,805.0531833656867,-70.73104629783552,119619.30035476427,118511.705,117404.10964523573,1.8691746182611602,0
2025-10-02 15:00:00+00:00,118810.2,119999.1,118499.9,119950.0,1117.645361,69.06332249189417,773.5924608868809,798.7610388699256,-25.16857798304477,119797.03574428931,118637.56000000001,117478.08425571071,1.9546520415445197,0
2025-10-02 16:00:00+00:00,119950.0,120301.6,119599.4,119727.2,911.513002,65.98870908879759,777.7707207349595,794.5629752429325,-16.792254507972984,119882.89940951885,118747.27499999998,117611.6505904811,1.912674475298695,0
2025-10-02 17:00:00+00:00,119727.2,119955.7,119353.6,119910.0,515.71912,67.27593845104414,786.7631383283733,793.0030078600207,-6.2398695316474,119969.1933389606,118865.15499999998,117761.11666103937,1.8576315976883455,0
2025-10-02 18:00:00+00:00,119910.0,120667.4,119902.6,120502.3,633.366772,71.09344183378897,832.0915209063678,800.8207104692902,31.270810437077557,120197.998211682,119003.01999999999,117808.04178831798,2.0083157749811953,-1
2025-10-02 19:00:00+00:00,120502.3,121024.9,120440.8,120833.7,961.259829,72.99190280138724,884.5591537420405,817.5683991238403,66.99075461820019,120534.1394581655,119115.50499999998,117696.87054183445,2.3819476031529714,0
2025-10-02 20:00:00+00:00,120833.7,120916.1,120306.3,120636.9,466.876271,70.04972446854107,899.8866819894611,834.0320556969646,65.8546262924965,120753.46907492526,119225.59000000001,117697.71092507476,2.5630052657743208,0
2025-10-02 21:00:00+00:00,120636.9,120756.5,120134.2,120134.2,266.077519,63.05772943938554,861.538885807342,839.5334217190401,22.005464088301892,120851.6821469157,119301.11499999999,117750.54785308428,2.5994176951585235,0
2025-10-02 22:00:00+00:00,120134.2,120411.8,120067.1,120253.3,262.497873,63.9751828598508,831.1770638890885,837.8621501530498,-6.685086263961352,120957.79012045621,119376.84500000002,117795.89987954382,2.6486629303299005,0
2025-10-02 23:00:00+00:00,120253.3,120673.0,120238.2,120530.8,358.951535,66.08840231384352,820.053960518504,834.3005122261408,-14.24655170763674,121094.77305441796,119466.725,117838.67694558205,2.725525545992759,0
2025-10-03 00:00:00+00:00,120530.8,120555.0,120075.6,120127.9,331.574883,60.53606355657222,769.8537631709769,821.411162415108,-51.55739924413115,121148.06119337688,119540.325,117932.58880662311,2.6898641832818915,0
2025-10-03 01:00:00+00:00,120127.9,120291.2,119813.4,119865.3,347.863971,57.165028533002705,700.8017138169671,797.2892726954799,-96.4875588785128,121134.1445652325,119615.39500000002,118096.64543476753,2.5393881201203015,0
2025-10-03 02:00:00+00:00,119865.3,120272.6,119857.6,120157.7,301.573848,59.846306950423,662.0401171570848,770.2394415878009,-108.19932443071616,121158.08945867383,119691.38499999998,118224.68054132613,2.4508104048989803,0
2025-10-03 03:00:00+00:00,120157.7,120469.0,120148.2,120223.7,341.379961,60.44812028918935,629.3916853904375,742.0698903483283,-112.67820495789078,121151.18597876978,119778.56000000001,118405.93402123025,2.291939356709187,0
2025-10-03 04:00:00+00:00,120223.7,120322.2,120001.1,120035.0,222.44624,57.78163736467352,581.5868834605499,709.9732889707726,-128.38640551022274,121124.21979255063,119846.96500000001,118569.71020744939,2.1314762414728188,0
2025-10-03 05:00:00+00:00,120035.0,120063.4,119749.0,119918.6,262.902653,56.13662904021818,528.2197379774589,673.6225787721099,-145.40284079465107,121094.25607298025,119899.875,118705.49392701975,1.9922974448142667,0
2025-10-03 06:00:00+00:00,119918.6,120071.4,119774.4,119917.0,265.862057,56.1129811019302,480.2606383770035,634.9501906930886,-154.68955231608516,121002.17910187146,119965.39500000002,118928.61089812858,1.728471951217997,0
2025-10-03 07:00:00+00:00,119917.0,120016.6,119606.3,119632.3,458.81439,51.92168896678495,414.50167842362134,590.8604882391952,-176.35880981557386,120901.42028363711,120009.31499999999,119117.20971636286,1.4867267322326168,0
2025-10-03 08:00:00+00:00,119632.3,120097.5,119234.9,120040.3,582.379992,56.891140947770516,390.8044684496417,550.8492842812846,-160.04481583164284,120888.53702718527,120041.30999999998,119194.0829728147,1.4115591160831058,0
2025-10-03 09:00:00+00:00,120040.3,120356.0,120003.8,120297.5,387.189552,59.717766756831004,388.30204504038556,518.3398364331048,-130.0377913927192,120906.3348136855,120075.19499999999,119244.05518631448,1.38436554474971,0
2025-10-03 10:00:00+00:00,120297.5,120512.7,120266.7,120419.2,571.035934,61.02017162638216,391.6246244771173,492.9967940419073,-101.37216956479,120762.71171617956,120155.64499999999,119548.57828382042,1.0104672421833727,0
2025-10-03 11:00:00+00:00,120419.2,120469.0,120121.0,120335.0,223.925237,59.58476838150113,383.0480172041571,471.0070386743573,-87.95902147020024,120779.06667915503,120174.89499999999,119570.72332084495,1.00548734268508,0
2025-10-03 12:00:00+00:00,120335.0,120397.9,120091.2,120348.3,415.50409,59.74584608696392,373.02420219310443,451.41047137810676,-78.38626918500233,120777.8708529097,120205.95,119634.02914709029,0.9515682924342908,0
2025-10-03 13:00:00+00:00,120348.3,120687.3,120107.6,120372.1,814.502385,60.05266923914858,362.81837331331917,433.6920517651493,-70.87367845183013,120788.48505093841,120229.05500000001,119669.6249490616,0.9306070831853493,0
2025-10-03 14:00:00+00:00,120372.1,120981.8,119877.8,120909.4,819.514722,66.29802695314075,393.5492096802773,425.6634833481749,-32.114273667897635,120873.06533397293,120249.40999999999,119625.75466602705,1.0372696780349169,0
2025-10-03 15:00:00+00:00,120909.4,122378.6,120646.1,122270.8,1135.853135,76.37605503542267,521.7428939030506,444.87936545915005,76.86352844390052,121378.25031545752,120321.26500000001,119264.2796845425,1.7569385020303936,-1
2025-10-03 16:00:00+00:00,122270.8,123900.0,122270.8,122544.4,2111.819087,77.8120485370165,638.0593941470725,483.5153711967345,154.54402295033793,121848.20318393307,120416.63999999998,118985.0768160669,2.377683323389673,0
2025-10-03 17:00:00+00:00,122544.4,123121.1,121600.0,122073.1,1873.710712,69.9268921816978,684.3226419833081,523.6768253540492,160.6458166292589,122108.76439213511,120513.585,118918.4056078649,2.647302197731659,0
2025-10-03 18:00:00+00:00,122073.1,122732.0,121479.5,122542.9,665.012857,72.87738937391578,750.2471507782757,568.9908904388946,181.25626033938113,122445.27407687924,120628.06499999999,118810.85592312073,3.0129125869328255,-1
2025-10-03 19:00:00+00:00,122542.9,122959.9,122357.9,122656.9,457.520725,73.55539074315266,802.441598970574,615.6810321452305,186.76056682534352,122753.871921859,120734.37,118714.868078141,3.345363746643151,0
2025-10-03 20:00:00+00:00,122656.9,122726.7,122025.9,122441.5,386.608671,69.99504706222685,817.007145571697,655.9462548305238,161.06089074117324,122979.40623088107,120850.05,118720.69376911894,3.5239641702772406,0
2025-10-03 21:00:00+00:00,122441.5,122455.2,122000.0,122296.3,221.509267,67.61901732629153,807.5253698823217,686.2620778408834,121.26329204143826,123139.41956075498,120971.6,118803.78043924503,3.5840140342939524,0
2025-10-03 22:00:00+00:00,122296.3,122660.7,122296.3,122470.5,134.373291,68.9795196799952,804.7903562238935,709.9677335174855,94.82262270640797,123314.97535447814,121087.24000000002,118859.5046455219,3.6795542692658967,0
2025-10-03 23:00:00+00:00,122470.5,122470.5,122177.4,122223.8,117.456492,64.82556938664709,773.7963671043399,722.7334602348565,51.06290686948341,123430.46016353015,121187.245,118944.02983646984,3.702064789954019,0
2025-10-04 00:00:00+00:00,122223.8,122285.2,121977.7,122104.0,250.347033,62.84635174577392,731.1384398214432,724.4144561521738,6.723983669269387,123502.42755568828,121290.69499999999,119078.9624443117,3.646994611892176,0
2025-10-04 01:00:00+00:00,122104.0,122118.3,121694.6,121860.3,252.550014,58.906381403916754,669.9444689893135,713.5204587196017,-43.575989730288256,123519.07536723356,121387.77999999998,119256.48463276641,3.5115484725621835,0
2025-10-04 02:00:00+00:00,121860.3,122031.5,121680.1,121856.9,275.390774,58.85094763431031,614.0945548730961,693.6352779503006,-79.54072307720458,123513.60810685999,121484.775,119455.94189314,3.340061512827422,0
2025-10-04 03:00:00+00:00,121856.9,122341.2,121829.4,122243.4,213.652355,63.101769199101035,594.1711799401819,673.742458348277,-79.57127840809505,123479.93585550699,121615.33,119750.72414449301,3.066399368413489,0
2025-10-04 04:00:00+00:00,122243.4,122532.0,122224.1,122495.5,183.077527,65.5981072968569,591.9010579278984,657.3741782642013,-65.47312033630294,123491.73502439655,121738.09000000001,119984.44497560347,2.881012876736504,0
2025-10-04 05:00:00+00:00,122495.5,122796.0,122407.3,122535.0,269.807941,65.98640014656596,586.5281582552561,643.2049742624123,-56.67681600715616,123504.40146269374,121849.96500000001,120195.52853730628,2.7155304684637884,0
2025-10-04 06:00:00+00:00,122535.0,122610.8,122383.4,122446.2,183.690882,64.23121180563348,568.5507792153949,628.2741352530088,-59.72335603761394,123486.81304854658,121951.31499999999,120415.8169514534,2.518214827854203,0
2025-10-04 07:00:00+00:00,122446.2,122462.0,122255.0,122310.0,186.480698,61.527935383642486,537.1217696631793,610.043662135043,-72.92189247186366,123399.87393354955,122050.06499999999,120700.25606645043,2.2118938380730246,0
2025-10-04 08:00:00+00:00,122310.0,122525.4,122199.2,122274.4,235.823009,60.80755897088084,503.5369699323928,588.742323694513,-85.20535376212013,123248.98052071441,122146.37000000002,121043.75947928564,1.805392203983441,0
2025-10-04 09:00:00+00:00,122274.4,122459.4,122162.1,122219.1,142.853244,59.63945730935212,467.0743835913745,564.4087356738853,-97.3343520825108,122982.4181877011,122238.72,121495.0218122989,1.2167964253897596,0
2025-10-04 10:00:00+00:00,122219.1,122340.8,122107.5,122121.6,101.639874,57.540699258514536,425.40626741430606,536.6082420219695,-111.20197460766349,122732.59411389567,122299.33,121866.06588610433,0.7085306418206344,0
2025-10-04 11:00:00+00:00,122121.6,122215.1,121963.6,121974.8,207.548608,54.434637067525614,376.20183146461204,504.5269599104981,-128.32512844588604,122740.31809154016,122284.53,121828.74190845984,0.7454550326851025,0
2025-10-04 12:00:00+00:00,121974.8,122108.8,121956.0,122008.8,105.437226,55.039976666344984,336.0763978121104,470.83684749082056,-134.7604496787102,122712.2530626848,122257.75,121803.2469373152,0.7435161577647257,0
2025-10-04 13:00:00+00:00,122008.8,122510.1,122003.7,122398.3,283.968055,61.37121330986321,331.8803868557152,443.0455553637995,-111.16516850808432,122724.17354760223,122274.00999999998,121823.84645239773,0.73631926785136,0
2025-10-04 14:00:00+00:00,122398.3,122462.2,122000.0,122000.1,157.019406,53.1334631041918,293.0455590482452,413.04555610068866,-119.99999705244346,122694.35840475468,122246.87,121799.38159524532,0.7321061140537672,0
2025-10-04 15:00:00+00:00,122000.1,122141.2,121704.7,121802.1,389.504632,49.570465544897644,243.4849895803054,379.13344279661203,-135.64845321630662,122650.08761277275,122204.13,121758.17238722726,0.7298568596212726,0
2025-10-04 16:00:00+00:00,121802.1,121966.3,121600.1,121721.5,370.802611,48.154860613622255,195.45109624127508,342.39697348554466,-146.94587724426958,122646.68159846148,122168.13,121689.57840153853,0.7834311591107694,0
2025-10-04 17:00:00+00:00,121721.5,121917.1,121664.6,121748.5,152.835643,48.683536128816954,157.7441872578056,305.4664162399968,-147.7222289821912,122648.62103094137,122140.73999999999,121632.85896905861,0.8316324773230981,0
2025-10-04 18:00:00+00:00,121748.5,121836.0,121523.3,121589.4,161.977009,45.724685913689974,113.71234475214442,267.11560194242634,-153.40325719028192,122634.48291473204,122096.68499999998,121558.88708526792,0.8809377825975512,0
2025-10-04 19:00:00+00:00,121589.4,122007.4,121589.4,121993.3,198.479662,53.45813153723027,110.13853829039726,235.72018921202056,-125.5816509216233,122621.444757932,122085.16,121548.87524206801,0.8785420896888585,0
2025-10-04 20:00:00+00:00,121993.3,122100.8,121891.3,121891.3,153.725973,51.46386106609778,97.9466552985541,208.16548242932728,-110.21882713077318,122617.29040004885,122074.525,121531.75959995114,0.889236144967764,0
2025-10-04 21:00:00+00:00,121891.3,122345.3,121874.0,122200.0,173.560961,56.7255263655563,111.90405004512286,188.9131959524864,-77.00914590736355,122627.61693298089,122091.51000000001,121555.40306701913,0.8782050987507346,0
2025-10-04 22:00:00+00:00,122200.0,122374.3,122144.8,122280.8,113.51897,58.00867505953184,128.00965504546184,176.7324877710815,-48.72283272561967,122643.52653487789,122112.70499999999,121581.88346512208,0.8693960794299085,0
2025-10-04 23:00:00+00:00,122280.8,122421.9,122211.1,122397.8,94.328725,59.864483855908375,148.50254038709681,171.08649829428458,-22.583957907187767,122662.98624399934,122120.425,121577.86375600066,0.8885675659896237,0
2025-10-05 00:00:00+00:00,122397.8,122422.3,122153.9,122154.0,101.52562,54.46306051983282,143.41745009481383,165.55268865439044,-22.135238559576607,122618.418622603,122103.35,121588.28137739701,0.8436601004034596,0
